schedule_season,schedule_week,schedule_playoff,team_home,team_away,spread_favorite,over_under_line,stadium,weather_temperature,weather_wind_mph,weather_humidity,team_favorite_away,team_favorite_home,total_score,did_home_team_win
12,15,0,12,12,-4.0,37.5,35,56.0,10.0,61.0,0,1,19.0,1
12,15,0,16,15,-3.5,35.0,16,34.0,12.0,89.0,1,0,36.0,1
12,15,0,25,6,-3.5,37.0,24,72.0,0.0,0.0,1,0,38.0,1
12,15,0,26,25,-7.0,39.0,25,72.0,0.0,0.0,0,1,30.0,0
12,15,0,3,27,-16.5,33.0,3,42.0,13.0,69.0,0,1,47.0,1
12,15,0,4,17,-5.5,38.0,4,55.0,15.0,30.0,1,0,51.0,0
12,15,0,5,7,-5.0,41.0,27,72.0,0.0,0.0,1,0,37.0,0
12,15,0,8,8,-5.5,34.0,8,37.0,21.0,80.0,0,1,16.0,0
12,15,0,20,19,-14.0,38.0,19,53.0,10.0,46.0,0,1,37.0,1
12,15,0,11,20,-9.5,34.0,11,72.0,0.0,0.0,1,0,37.0,0
12,15,0,14,5,-1.0,41.0,14,50.0,6.0,74.0,1,0,42.0,0
12,15,0,13,13,-3.0,38.0,13,41.0,17.0,69.0,0,1,37.0,1
12,15,0,18,3,-6.5,37.0,33,67.0,10.0,71.0,0,1,27.0,1
12,16,0,19,24,-7.5,34.0,8,40.0,11.0,66.0,1,0,56.0,1
12,16,0,21,1,-20.0,41.0,20,44.0,6.0,68.0,0,1,35.0,1
12,16,0,1,27,-4.5,34.0,1,38.0,11.0,73.0,0,1,30.0,1
12,16,0,22,10,-1.0,36.0,21,37.0,13.0,71.0,1,0,31.0,0
12,16,0,17,18,-9.0,35.0,17,13.0,6.0,67.0,0,1,16.0,1
12,16,0,25,2,-3.0,40.0,24,72.0,0.0,0.0,0,1,19.0,1
12,16,0,2,14,-6.0,39.0,2,10.0,12.0,63.0,0,1,41.0,1
12,16,0,15,22,-2.5,35.0,31,72.0,0.0,0.0,0,1,29.0,1
12,16,0,27,11,-3.0,35.0,28,50.0,8.0,31.0,1,0,50.0,0
12,16,0,18,16,-11.5,37.0,33,76.0,13.0,64.0,0,1,36.0,1
12,16,0,7,26,-3.5,39.0,7,72.0,0.0,0.0,0,1,36.0,0
12,16,0,9,21,-3.0,36.0,9,46.0,14.0,74.0,0,1,30.0,1
12,16,0,10,23,-1.5,35.0,10,42.0,16.0,67.0,0,1,9.0,0
12,16,0,23,13,-7.0,42.0,37,72.0,0.0,0.0,1,0,58.0,0
12,17,0,8,17,-8.0,33.0,8,33.0,20.0,48.0,1,0,20.0,0
12,17,0,13,3,-13.5,35.0,13,38.0,16.0,32.0,0,1,41.0,0
12,17,0,1,8,-2.0,34.0,1,26.0,9.0,54.0,1,0,38.0,0
12,17,0,24,2,-12.0,39.0,23,48.0,8.0,76.0,0,1,41.0,1
12,17,0,26,26,-2.5,41.0,25,72.0,0.0,0.0,1,0,30.0,1
12,17,0,3,9,-7.0,36.0,3,38.0,17.0,49.0,0,1,62.0,1
12,17,0,4,5,-1.0,45.0,4,55.0,6.0,42.0,0,1,65.0,1
12,17,0,5,25,-3.0,37.0,27,72.0,0.0,0.0,0,1,34.0,1
12,17,0,6,0,-11.0,34.0,6,21.0,13.0,32.0,1,0,29.0,0
12,17,0,9,12,-8.0,38.0,9,27.0,11.0,40.0,0,1,30.0,1
12,17,0,12,1,-7.5,38.0,35,56.0,6.0,52.0,0,1,10.0,0
12,17,0,10,6,-6.5,32.0,10,20.0,9.0,58.0,0,1,36.0,1
12,17,0,11,11,-9.5,34.0,11,72.0,0.0,0.0,1,0,45.0,0
12,17,0,21,4,-13.5,37.0,20,50.0,19.0,86.0,0,1,30.0,1
12,18,1,5,21,-3.5,37.0,27,72.0,0.0,0.0,0,1,31.0,0
12,18,1,20,24,-3.0,37.0,19,0.0,0.0,0.0,0,1,17.0,1
12,18,1,0,10,-2.0,37.0,0,0.0,0.0,0.0,0,1,79.0,1
12,18,1,7,20,-3.5,35.0,7,72.0,0.0,0.0,0,1,56.0,0
12,19,1,10,26,-2.0,36.0,10,0.0,0.0,0.0,0,1,27.0,0
12,19,1,21,21,-9.5,39.0,20,0.0,0.0,0.0,0,1,33.0,1
12,19,1,24,20,-6.5,38.0,23,0.0,0.0,0.0,0,1,44.0,1
12,19,1,18,11,-2.0,37.0,33,0.0,0.0,0.0,0,1,31.0,1
12,20,1,18,26,-2.5,41.0,33,0.0,0.0,0.0,1,0,39.0,0
12,20,1,21,13,-4.0,37.0,20,0.0,0.0,0.0,0,1,50.0,0
12,21,1,24,26,-6.5,44.5,29,61.0,0.0,0.0,0,1,69.0,1
13,1,0,0,27,-14.0,38.5,0,66.0,12.0,73.0,0,1,52.0,1
13,1,0,16,12,-1.0,35.0,16,66.0,10.0,80.0,0,1,46.0,0
13,1,0,22,19,-7.5,35.5,21,66.0,8.0,74.0,0,1,41.0,1
13,1,0,25,5,-5.0,44.0,24,72.0,0.0,0.0,0,1,43.0,1
13,1,0,2,14,-6.5,38.5,2,67.0,10.0,68.0,0,1,42.0,1
13,1,0,15,0,-6.0,36.5,31,72.0,0.0,0.0,1,0,44.0,0
13,1,0,27,23,-3.0,36.0,28,68.0,10.0,83.0,1,0,31.0,1
13,1,0,7,10,-3.0,39.0,7,72.0,0.0,0.0,0,1,54.0,1
13,1,0,8,9,0.0,36.5,8,76.0,7.0,67.0,0,0,46.0,0
13,1,0,9,22,-6.5,37.5,9,75.0,10.0,60.0,0,1,40.0,1
13,1,0,10,7,-6.0,36.0,10,67.0,7.0,64.0,1,0,37.0,0
13,1,0,20,18,-11.0,33.0,19,70.0,8.0,82.0,0,1,30.0,1
13,1,0,14,24,-7.0,36.0,14,82.0,6.0,74.0,1,0,30.0,0
13,1,0,13,13,-2.5,40.0,13,77.0,7.0,72.0,0,1,51.0,1
13,2,0,23,17,-3.5,39.5,37,72.0,0.0,0.0,1,0,65.0,0
13,2,0,1,8,-2.0,36.0,1,60.0,9.0,69.0,1,0,15.0,0
13,2,0,24,26,-5.0,44.5,23,85.0,16.0,52.0,0,1,23.0,0
13,2,0,17,11,-3.0,36.0,17,76.0,11.0,20.0,0,1,51.0,1
13,2,0,2,20,-3.5,40.0,2,64.0,12.0,78.0,0,1,37.0,0
13,2,0,26,24,-3.0,41.0,25,72.0,0.0,0.0,0,1,30.0,1
13,2,0,4,15,-3.0,35.5,4,67.0,8.0,84.0,1,0,27.0,1
13,2,0,18,16,-9.0,39.5,33,81.0,10.0,78.0,0,1,38.0,0
13,2,0,5,2,-7.0,36.0,27,72.0,0.0,0.0,0,1,17.0,1
13,2,0,6,4,-7.0,38.0,6,61.0,12.0,56.0,1,0,35.0,0
13,2,0,19,1,-10.0,37.5,8,65.0,12.0,53.0,0,1,30.0,1
13,2,0,11,3,-3.0,33.0,11,72.0,0.0,0.0,1,0,30.0,0
13,2,0,13,22,-10.0,40.5,13,66.0,10.0,52.0,0,1,27.0,0
13,2,0,22,7,-6.5,39.0,21,74.0,16.0,54.0,1,0,36.0,1
13,3,0,27,6,-3.0,35.0,28,66.0,10.0,80.0,0,1,35.0,0
13,3,0,6,18,-2.5,32.0,6,62.0,14.0,62.0,0,1,31.0,0
13,3,0,7,4,-5.0,41.0,7,72.0,0.0,0.0,0,1,17.0,1
13,3,0,19,14,-7.0,37.0,8,65.0,14.0,66.0,0,1,30.0,1
13,3,0,9,21,-5.5,36.0,9,63.0,12.0,68.0,0,1,65.0,1
13,3,0,12,13,-6.5,38.5,35,80.0,3.0,23.0,1,0,27.0,0
13,3,0,10,19,-8.5,34.0,10,61.0,8.0,62.0,0,1,41.0,1
13,3,0,20,10,-2.5,38.0,19,66.0,7.0,76.0,0,1,35.0,1
13,3,0,21,5,-13.5,47.0,20,59.0,13.0,74.0,0,1,67.0,1
13,3,0,3,9,-6.0,43.0,3,64.0,9.0,83.0,0,1,22.0,1
13,4,0,0,0,-6.0,39.0,0,61.0,16.0,82.0,0,1,35.0,0
13,4,0,16,1,-7.0,33.5,16,57.0,14.0,82.0,0,1,64.0,1
13,4,0,1,18,-3.0,31.5,1,64.0,16.0,84.0,1,0,29.0,0
13,4,0,25,22,-5.0,36.5,24,72.0,0.0,0.0,0,1,46.0,1
13,4,0,26,14,-10.5,39.5,25,72.0,0.0,0.0,0,1,41.0,0
13,4,0,15,6,-2.5,33.0,31,72.0,0.0,0.0,1,0,33.0,1
13,4,0,5,25,-3.0,36.5,27,72.0,0.0,0.0,0,1,28.0,1
13,4,0,7,7,-1.0,41.0,7,72.0,0.0,0.0,1,0,29.0,1
13,4,0,8,27,-9.5,36.5,8,68.0,14.0,84.0,0,1,52.0,1
13,4,0,23,15,-3.0,42.5,37,72.0,0.0,0.0,0,1,62.0,0
13,5,0,0,12,-6.0,43.0,0,47.0,15.0,61.0,0,1,31.0,1
13,5,0,16,5,-6.0,44.0,16,50.0,17.0,54.0,0,1,6.0,1
13,5,0,24,25,-11.0,37.0,23,68.0,8.0,86.0,0,1,50.0,1
13,5,0,17,8,-8.5,36.5,17,59.0,8.0,41.0,0,1,48.0,1
13,5,0,3,3,-9.0,36.5,3,58.0,13.0,61.0,0,1,33.0,1
13,5,0,4,17,-4.0,38.0,4,69.0,7.0,83.0,1,0,43.0,0
13,5,0,8,20,-1.0,40.5,8,61.0,17.0,62.0,0,1,65.0,0
13,5,0,21,23,-9.5,39.0,20,55.0,16.0,89.0,0,1,57.0,1
13,5,0,11,11,-3.5,31.5,11,72.0,0.0,0.0,1,0,45.0,1
13,5,0,14,4,-7.0,37.5,14,78.0,7.0,63.0,1,0,37.0,1
13,5,0,18,21,-4.0,41.0,33,77.0,8.0,86.0,0,1,27.0,1
13,6,0,22,0,-2.0,36.5,21,42.0,12.0,60.0,1,0,38.0,0
13,6,0,2,9,-2.5,40.0,2,36.0,9.0,64.0,0,1,57.0,1
13,6,0,15,13,-11.0,38.0,31,72.0,0.0,0.0,1,0,30.0,0
13,6,0,3,19,-14.0,35.0,3,41.0,5.0,68.0,0,1,32.0,1
13,6,0,27,16,-2.5,37.0,28,67.0,10.0,80.0,0,1,44.0,1
13,6,0,5,1,-9.5,36.6,27,72.0,0.0,0.0,0,1,15.0,1
13,6,0,9,2,-7.0,36.5,9,56.0,18.0,57.0,0,1,23.0,0
13,6,0,12,27,-10.0,37.0,35,79.0,7.0,43.0,0,1,44.0,0
13,6,0,10,11,-5.0,37.0,10,42.0,12.0,58.0,0,1,19.0,1
13,6,0,13,12,-3.5,37.0,13,57.0,15.0,70.0,0,1,48.0,0
13,6,0,0,10,-3.5,41.0,0,41.0,9.0,53.0,0,1,42.0,1
13,7,0,23,14,-1.0,43.0,37,72.0,0.0,0.0,0,1,54.0,1
13,7,0,1,6,-5.5,34.0,1,64.0,13.0,87.0,1,0,45.0,0
13,7,0,24,7,-6.5,43.0,23,69.0,10.0,85.0,0,1,43.0,1
13,7,0,25,18,-5.5,34.5,24,72.0,0.0,0.0,0,1,40.0,1
13,7,0,6,10,-6.5,36.0,6,53.0,8.0,98.0,1,0,42.0,0
13,7,0,19,20,-7.5,35.5,8,60.0,9.0,90.0,0,1,31.0,1
13,7,0,12,21,-1.5,37.5,35,66.0,7.0,71.0,1,0,42.0,1
13,7,0,10,17,-3.0,33.0,10,60.0,13.0,90.0,1,0,51.0,1
13,7,0,20,24,-4.0,34.0,19,64.0,9.0,75.0,1,0,31.0,0
13,7,0,17,3,-6.5,39.0,17,44.0,12.0,93.0,0,1,43.0,0
13,8,0,22,15,-2.0,34.5,21,54.0,14.0,43.0,1,0,51.0,1
13,8,0,26,19,-13.5,39.0,25,72.0,0.0,0.0,0,1,40.0,1
13,8,0,4,4,-1.0,37.5,4,65.0,9.0,84.0,1,0,29.0,0
13,8,0,18,8,-7.5,35.5,33,80.0,11.0,78.0,0,1,68.0,1
13,8,0,7,5,-11.0,43.0,7,72.0,0.0,0.0,0,1,41.0,0
13,8,0,8,26,-3.0,41.0,8,55.0,14.0,47.0,1,0,29.0,0
13,8,0,21,22,-10.5,42.5,20,62.0,12.0,70.0,0,1,42.0,1
13,8,0,11,27,-8.5,33.0,11,72.0,0.0,0.0,0,1,19.0,1
13,8,0,14,25,-6.0,36.5,14,74.0,9.0,79.0,1,0,51.0,0
13,8,0,16,23,-3.0,34.0,16,56.0,11.0,55.0,0,1,31.0,0
13,9,0,23,1,-9.5,42.5,37,72.0,0.0,0.0,0,1,55.0,0
13,9,0,17,18,-8.5,36.5,17,40.0,10.0,48.0,0,1,45.0,1
13,9,0,2,2,-6.5,35.0,2,33.0,12.0,69.0,0,1,20.0,1
13,9,0,15,27,-7.0,35.5,31,72.0,0.0,0.0,0,1,15.0,1
13,9,0,27,11,-4.0,34.5,28,66.0,9.0,84.0,0,1,53.0,0
13,9,0,18,24,-1.0,36.0,33,76.0,17.0,79.0,1,0,40.0,1
13,9,0,5,4,-4.0,35.0,27,72.0,0.0,0.0,0,1,57.0,0
13,9,0,19,16,-6.5,37.0,8,44.0,21.0,98.0,0,1,16.0,0
13,9,0,9,13,-10.5,38.5,9,47.0,17.0,93.0,1,0,33.0,0
13,9,0,12,17,-3.0,38.0,35,65.0,7.0,18.0,1,0,37.0,0
13,9,0,21,14,-13.0,43.5,20,61.0,10.0,78.0,0,1,57.0,1
13,9,0,0,21,-9.0,40.5,0,32.0,13.0,84.0,0,1,34.0,1
13,10,0,16,3,-2.0,33.5,16,28.0,16.0,62.0,1,0,30.0,0
13,10,0,1,15,-9.5,35.5,1,30.0,10.0,74.0,1,0,40.0,0
13,10,0,22,9,-2.5,37.0,21,32.0,12.0,71.0,0,1,43.0,0
13,10,0,24,12,-10.0,37.0,23,41.0,9.0,48.0,0,1,40.0,1
13,10,0,25,1,-12.0,40.0,24,72.0,0.0,0.0,0,1,23.0,1
13,10,0,26,18,-9.0,37.5,25,72.0,0.0,0.0,0,1,38.0,1
13,10,0,5,11,-4.0,36.0,27,72.0,0.0,0.0,0,1,47.0,0
13,10,0,6,26,-9.5,37.0,6,43.0,15.0,49.0,1,0,23.0,0
13,10,0,8,0,-1.5,38.5,8,43.0,20.0,54.0,1,0,37.0,1
13,10,0,12,20,-2.0,36.0,35,64.0,4.0,23.0,0,1,19.0,1
13,10,0,13,8,-6.5,38.0,13,42.0,11.0,61.0,0,1,54.0,1
13,10,0,3,25,-4.0,37.0,3,43.0,13.0,47.0,0,1,39.0,1
13,11,0,1,10,-8.0,37.0,1,63.0,14.0,92.0,1,0,41.0,0
13,11,0,24,22,-12.5,38.0,23,66.0,15.0,72.0,0,1,35.0,1
13,11,0,17,23,-7.0,38.0,17,32.0,10.0,85.0,0,1,49.0,0
13,11,0,15,16,-4.5,37.5,31,72.0,0.0,0.0,1,0,48.0,0
13,11,0,27,24,-3.0,36.5,28,59.0,15.0,53.0,0,1,51.0,0
13,11,0,4,5,-3.0,43.0,4,59.0,15.0,53.0,0,1,13.0,0
13,11,0,7,25,-6.0,37.5,7,72.0,0.0,0.0,0,1,36.0,0
13,11,0,19,21,-7.5,37.0,8,60.0,14.0,81.0,0,1,26.0,1
13,11,0,9,0,-6.0,36.5,9,61.0,10.0,86.0,1,0,33.0,0
13,11,0,20,2,-8.5,34.5,19,60.0,12.0,65.0,0,1,29.0,0
13,11,0,11,6,-3.0,34.0,11,72.0,0.0,0.0,0,1,27.0,1
13,11,0,14,7,-14.5,42.0,14,79.0,9.0,73.0,1,0,66.0,0
13,11,0,10,26,-3.0,40.0,10,61.0,16.0,81.0,0,1,23.0,1
13,12,0,23,13,-10.0,41.5,37,72.0,0.0,0.0,1,0,41.0,1
13,12,0,0,8,-13.0,37.0,0,37.0,20.0,49.0,0,1,32.0,1
13,12,0,22,10,-4.5,36.0,21,39.0,16.0,54.0,1,0,47.0,0
13,12,0,17,15,-3.0,37.5,17,42.0,10.0,40.0,0,1,50.0,1
13,12,0,2,4,-3.5,36.5,2,42.0,19.0,62.0,0,1,43.0,1
13,12,0,3,2,-10.0,35.0,3,44.0,17.0,53.0,0,1,36.0,0
13,12,0,4,21,-2.0,37.5,4,64.0,9.0,20.0,0,1,16.0,1
13,12,0,18,27,-8.0,34.5,33,76.0,9.0,74.0,0,1,30.0,1
13,12,0,8,19,-15.5,37.5,8,40.0,16.0,44.0,0,1,29.0,1
13,12,0,9,12,-5.0,34.5,9,40.0,12.0,44.0,1,0,10.0,0
13,12,0,20,3,-3.5,36.5,19,61.0,4.0,35.0,0,1,19.0,0
13,12,0,14,23,-8.0,38.0,14,66.0,9.0,73.0,1,0,33.0,1
13,12,0,21,17,-8.0,41.5,20,54.0,10.0,79.0,0,1,49.0,1
13,13,0,24,0,-10.0,37.0,23,32.0,15.0,63.0,0,1,30.0,0
13,13,0,25,2,-7.0,36.0,24,72.0,0.0,0.0,0,1,16.0,0
13,13,0,23,6,-6.5,39.0,37,72.0,0.0,0.0,0,1,31.0,1
13,13,0,1,3,-9.0,35.5,1,29.0,15.0,89.0,1,0,26.0,1
13,13,0,2,1,-12.5,37.5,2,23.0,7.0,79.0,0,1,23.0,1
13,13,0,26,15,-3.5,39.5,25,72.0,0.0,0.0,0,1,26.0,1
13,13,0,3,26,-3.0,37.0,3,29.0,11.0,74.0,0,1,30.0,1
13,13,0,4,7,-13.0,43.0,4,66.0,8.0,16.0,1,0,45.0,0
13,13,0,5,17,-2.5,37.0,27,72.0,0.0,0.0,0,1,31.0,0
13,13,0,6,16,-4.0,35.0,6,54.0,23.0,90.0,1,0,6.0,0
13,13,0,19,22,-7.0,35.5,8,60.0,26.0,84.0,0,1,36.0,1
13,13,0,11,9,-3.0,37.0,11,72.0,0.0,0.0,1,0,26.0,0
13,13,0,13,20,-2.5,34.5,13,58.0,14.0,86.0,0,1,31.0,0
13,13,0,15,11,-2.0,37.0,31,72.0,0.0,0.0,1,0,31.0,0
13,14,0,0,3,-7.0,34.0,0,37.0,13.0,89.0,0,1,49.0,0
13,14,0,16,25,-1.5,32.0,16,37.0,9.0,86.0,0,1,47.0,1
13,14,0,22,17,-4.0,33.0,21,41.0,13.0,84.0,1,0,30.0,1
13,14,0,25,23,-3.0,35.5,24,72.0,0.0,0.0,0,1,13.0,0
13,14,0,26,5,-7.5,42.0,25,72.0,0.0,0.0,0,1,50.0,1
13,14,0,18,12,-3.5,36.0,33,74.0,11.0,76.0,0,1,33.0,0
13,14,0,8,8,-10.5,35.0,8,52.0,20.0,94.0,0,1,15.0,0
13,14,0,12,14,-7.0,37.0,35,55.0,5.0,31.0,0,1,48.0,1
13,14,0,10,27,-11.0,34.0,10,45.0,14.0,85.0,0,1,31.0,1
13,14,0,20,9,-3.0,37.5,19,56.0,6.0,74.0,0,1,23.0,1
13,14,0,21,19,-24.0,44.0,20,50.0,10.0,81.0,0,1,29.0,1
13,14,0,11,24,-7.0,35.5,11,72.0,0.0,0.0,1,0,47.0,0
13,14,0,14,21,-2.5,36.6,14,67.0,12.0,76.0,0,1,40.0,0
13,14,0,24,20,-16.0,37.0,23,50.0,8.0,44.0,0,1,40.0,1
13,15,0,23,7,-8.0,48.0,37,72.0,0.0,0.0,1,0,51.0,1
13,15,0,13,16,-3.0,34.5,13,43.0,20.0,70.0,1,0,3.0,0
13,15,0,17,24,-1.0,37.0,17,48.0,14.0,36.0,0,1,48.0,1
13,15,0,26,6,-10.0,39.5,25,72.0,0.0,0.0,0,1,36.0,1
13,15,0,27,18,-8.5,36.0,28,55.0,12.0,60.0,0,1,50.0,1
13,15,0,5,13,-7.0,37.0,27,72.0,0.0,0.0,1,0,57.0,0
13,15,0,6,19,-5.5,31.0,6,29.0,22.0,69.0,0,1,9.0,1
13,15,0,7,14,-14.0,36.5,7,72.0,0.0,0.0,0,1,43.0,0
13,15,0,19,8,-11.0,33.0,8,28.0,22.0,61.0,0,1,26.0,1
13,15,0,9,26,-4.0,33.5,9,30.0,21.0,44.0,1,0,17.0,0
13,15,0,12,4,-7.0,35.0,35,60.0,13.0,46.0,0,1,35.0,0
13,15,0,20,25,-3.0,35.5,19,56.0,12.0,78.0,0,1,33.0,0
13,15,0,14,2,-5.0,34.0,14,49.0,9.0,45.0,1,0,23.0,1
13,15,0,18,15,-3.5,36.5,33,61.0,10.0,64.0,0,1,41.0,0
13,16,0,16,9,-1.5,33.0,16,39.0,11.0,92.0,1,0,16.0,0
13,16,0,8,13,-7.0,36.5,8,38.0,10.0,63.0,1,0,35.0,0
13,16,0,1,14,-1.0,32.5,1,35.0,11.0,83.0,1,0,18.0,1
13,16,0,22,27,-5.5,31.0,21,37.0,10.0,83.0,0,1,37.0,0
13,16,0,25,7,-8.0,41.0,24,72.0,0.0,0.0,1,0,72.0,0
13,16,0,2,23,-6.5,33.5,2,36.0,11.0,78.0,0,1,38.0,0
13,16,0,15,20,-1.5,32.5,31,72.0,0.0,0.0,1,0,30.0,0
13,16,0,3,11,-8.5,36.0,3,34.0,8.0,80.0,0,1,52.0,1
13,16,0,27,1,-9.5,37.0,28,56.0,7.0,67.0,0,1,47.0,1
13,16,0,18,26,-3.5,36.0,33,71.0,7.0,73.0,0,1,81.0,0
13,16,0,10,10,-3.5,36.0,10,36.0,11.0,84.0,0,1,43.0,0
13,16,0,11,22,-2.0,35.5,11,72.0,0.0,0.0,0,1,57.0,0
13,16,0,13,5,-3.0,37.0,13,45.0,13.0,69.0,1,0,47.0,1
13,16,0,7,12,-1.0,35.5,7,72.0,0.0,0.0,0,1,38.0,0
13,17,0,21,10,-7.5,47.0,20,45.0,6.0,76.0,0,1,17.0,0
13,17,0,0,16,-7.0,31.0,0,9.0,23.0,63.0,0,1,30.0,1
13,17,0,16,4,-3.0,28.0,16,8.0,13.0,56.0,0,1,34.0,0
13,17,0,1,5,-3.5,34.0,1,16.0,10.0,68.0,1,0,38.0,1
13,17,0,24,21,-17.0,38.0,23,49.0,17.0,51.0,0,1,41.0,1
13,17,0,17,1,-13.5,38.0,17,41.0,10.0,38.0,0,1,27.0,0
13,17,0,2,3,-3.0,32.5,2,-3.0,11.0,54.0,0,1,28.0,1
13,17,0,4,6,-2.0,35.0,4,60.0,8.0,40.0,1,0,56.0,0
13,17,0,5,24,-3.0,37.0,27,72.0,0.0,0.0,1,0,40.0,1
13,17,0,6,8,-6.0,28.0,6,24.0,23.0,48.0,0,1,38.0,1
13,17,0,9,17,-3.0,29.5,9,26.0,23.0,50.0,0,1,63.0,1
13,17,0,12,12,-3.0,35.0,35,57.0,8.0,26.0,1,0,23.0,1
13,17,0,11,15,-3.0,36.0,11,72.0,0.0,0.0,1,0,22.0,1
13,17,0,20,0,-1.0,38.0,19,60.0,6.0,50.0,0,1,65.0,1
13,17,0,13,23,-7.0,33.0,13,23.0,8.0,56.0,1,0,23.0,0
13,17,0,23,22,-2.0,41.0,37,72.0,0.0,0.0,0,1,37.0,0
13,17,0,25,25,-1.0,37.0,24,72.0,0.0,0.0,1,0,50.0,1
13,17,0,26,16,-5.5,38.5,25,72.0,0.0,0.0,0,1,24.0,1
13,17,0,15,26,-11.0,36.0,31,72.0,0.0,0.0,1,0,40.0,0
13,17,0,3,18,-8.5,34.0,3,32.0,8.0,81.0,0,1,58.0,1
13,17,0,27,9,-3.0,38.5,28,58.0,6.0,66.0,0,1,63.0,1
13,17,0,4,2,-3.0,33.0,4,58.0,6.0,66.0,1,0,26.0,1
13,17,0,6,0,0.0,34.0,6,41.0,14.0,66.0,0,0,60.0,1
13,17,0,7,19,-6.0,34.0,7,72.0,0.0,0.0,0,1,33.0,1
13,17,0,19,13,-6.5,35.0,8,41.0,13.0,62.0,1,0,29.0,0
13,17,0,10,6,-5.0,33.0,10,34.0,12.0,83.0,0,1,25.0,1
13,17,0,14,11,0.0,38.0,14,68.0,9.0,90.0,0,0,49.0,0
13,17,0,21,20,-10.5,41.0,20,50.0,10.0,85.0,0,1,71.0,0
13,18,1,25,25,-1.5,38.5,24,72.0,0.0,0.0,0,1,52.0,0
13,18,1,3,15,-7.5,36.0,3,0.0,0.0,0.0,0,1,51.0,1
13,18,1,27,9,-2.0,41.0,28,0.0,0.0,0.0,0,1,66.0,1
13,18,1,19,23,-6.5,33.0,8,0.0,0.0,0.0,0,1,27.0,1
13,19,1,0,3,-7.0,33.5,0,0.0,0.0,0.0,0,1,52.0,1
13,19,1,21,12,-8.0,41.5,20,0.0,0.0,0.0,0,1,47.0,1
13,19,1,24,25,-13.5,42.0,23,0.0,0.0,0.0,0,1,44.0,1
13,19,1,26,24,-7.0,41.5,25,72.0,0.0,0.0,0,1,48.0,0
13,20,1,0,24,-3.0,39.0,0,0.0,0.0,0.0,0,1,43.0,1
13,20,1,24,7,-3.0,48.0,23,0.0,0.0,0.0,0,1,59.0,1
13,21,1,24,26,-10.5,50.5,37,72.0,0.0,0.0,0,1,43.0,1
14,1,0,0,16,-7.0,41.0,0,57.0,8.0,70.0,0,1,26.0,0
14,1,0,16,1,-6.0,35.5,16,60.0,10.0,72.0,0,1,30.0,1
14,1,0,1,6,-4.0,36.0,1,61.0,8.0,69.0,1,0,48.0,0
14,1,0,17,11,-7.0,45.0,17,72.0,11.0,38.0,0,1,71.0,0
14,1,0,25,5,-5.0,45.0,24,72.0,0.0,0.0,0,1,59.0,1
14,1,0,2,23,-3.5,38.0,2,58.0,10.0,77.0,0,1,26.0,1
14,1,0,15,10,-3.0,37.5,31,72.0,0.0,0.0,1,0,66.0,1
14,1,0,4,22,-6.5,36.0,4,70.0,8.0,77.0,1,0,26.0,1
14,1,0,18,27,-5.0,39.0,33,83.0,12.0,69.0,0,1,74.0,1
14,1,0,7,24,-3.0,39.0,7,72.0,0.0,0.0,1,0,47.0,0
14,1,0,19,20,-3.0,37.0,8,65.0,16.0,56.0,0,1,51.0,1
14,1,0,10,13,-5.5,39.5,10,62.0,11.0,62.0,1,0,35.0,0
14,1,0,13,18,-1.5,36.0,13,67.0,11.0,56.0,0,1,35.0,0
14,1,0,21,3,-7.0,45.5,20,63.0,14.0,72.0,0,1,58.0,1
14,2,0,12,12,-3.5,35.5,38,86.0,11.0,45.0,0,1,37.0,0
14,2,0,23,14,-8.5,43.5,37,72.0,0.0,0.0,0,1,44.0,1
14,2,0,22,15,-2.5,38.0,21,58.0,6.0,69.0,0,1,27.0,0
14,2,0,24,10,-14.5,43.5,23,77.0,7.0,71.0,0,1,37.0,1
14,2,0,2,0,-3.0,43.0,2,69.0,7.0,89.0,0,1,38.0,0
14,2,0,3,7,-3.0,46.5,3,73.0,12.0,60.0,1,0,41.0,1
14,2,0,27,18,-6.5,42.5,28,68.0,11.0,72.0,0,1,47.0,0
14,2,0,5,4,-4.5,42.5,27,72.0,0.0,0.0,0,1,13.0,1
14,2,0,6,26,-2.5,41.0,6,62.0,15.0,57.0,0,1,73.0,0
14,2,0,7,21,-8.0,38.0,7,72.0,0.0,0.0,0,1,62.0,0
14,2,0,8,9,-3.0,46.0,8,63.0,15.0,54.0,0,1,47.0,1
14,2,0,20,19,-9.0,42.0,19,69.0,8.0,79.0,0,1,37.0,1
14,2,0,14,8,-2.0,37.5,14,78.0,8.0,85.0,0,1,34.0,1
14,2,0,9,2,-3.5,37.5,9,64.0,10.0,53.0,0,1,52.0,1
14,3,0,23,24,-2.5,46.5,37,72.0,0.0,0.0,1,0,40.0,0
14,3,0,16,23,0.0,36.0,16,66.0,6.0,59.0,0,0,56.0,0
14,3,0,1,27,-5.5,43.0,1,65.0,10.0,67.0,1,0,59.0,0
14,3,0,22,22,-3.0,35.5,21,65.0,11.0,62.0,0,1,32.0,1
14,3,0,17,3,-4.5,50.5,17,68.0,9.0,30.0,0,1,64.0,0
14,3,0,26,26,-2.5,44.0,25,72.0,0.0,0.0,0,1,22.0,0
14,3,0,4,7,-13.5,45.0,4,67.0,8.0,81.0,1,0,53.0,0
14,3,0,18,16,-3.5,45.0,33,84.0,11.0,77.0,0,1,42.0,1
